dr_no,date_rptd,date_occ,time_occ,hour,day_of_week,month,year,is_weekend,area_name,crm_cd_desc,vict_age,vict_sex,weapon_desc,status_desc,lat,lon
241815082,2024-12-01,2024-11-29,1400,14,Friday,11,2024,0,Southeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),20,M,,Invest Cont,33.9543,-118.2606
221606338,2022-03-15,2022-03-08,930,9,Tuesday,3,2022,0,Foothill,VIOLATION OF RESTRAINING ORDER,54,F,,Adult Other,34.2523,-118.2932
210317486,2021-10-14,2021-10-12,1600,16,Tuesday,10,2021,0,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",56,M,,Invest Cont,34.0086,-118.3002
220208767,2022-04-13,2022-04-12,100,1,Tuesday,4,2022,0,Rampart,BURGLARY,32,M,,Invest Cont,34.0699,-118.2823
232005167,2023-01-21,2023-01-20,2300,23,Friday,1,2023,0,Olympic,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),35,M,,Invest Cont,34.0726,-118.3029
231709654,2023-05-12,2022-12-15,1210,12,Thursday,12,2022,0,Devonshire,THEFT OF IDENTITY,46,F,,Invest Cont,34.2575,-118.4936
231806516,2023-02-18,2023-02-18,1900,19,Saturday,2,2023,1,Southeast,VEHICLE - STOLEN,0,,,Adult Arrest,33.9519,-118.2739
200704422,2020-01-09,2020-01-09,1417,14,Thursday,1,2020,0,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),39,M,,Invest Cont,34.0485,-118.3558
220413628,2022-09-27,2022-09-27,2015,20,Tuesday,9,2022,0,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT,39,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0833,-118.1754
201518221,2020-12-01,2020-12-01,1040,10,Tuesday,12,2020,0,N Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,,Invest Cont,34.1329,-118.3559
230906918,2023-03-14,2023-02-19,1733,17,Sunday,2,2023,1,Van Nuys,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X,,Invest Cont,34.1576,-118.4387
220515181,2022-10-23,2022-10-23,1000,10,Sunday,10,2022,1,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,33.7351,-118.2858
240913725,2024-12-19,2024-12-18,1617,16,Wednesday,12,2024,0,Van Nuys,SHOPLIFTING - PETTY THEFT ($950 & UNDER),21,F,,Invest Cont,34.174,-118.4661
230314389,2023-08-01,2023-08-01,1500,15,Tuesday,8,2023,0,Southwest,ROBBERY,83,M,VERBAL THREAT,Invest Cont,34.0149,-118.3045
220121049,2022-09-22,2022-09-21,2000,20,Wednesday,9,2022,0,Central,VEHICLE - STOLEN,0,,,Invest Cont,34.0671,-118.2483
230618625,2023-12-05,2023-12-05,1400,14,Tuesday,12,2023,0,Hollywood,TRESPASSING,0,X,,Invest Cont,34.1016,-118.3387
211911684,2021-08-05,2021-08-04,1900,19,Wednesday,8,2021,0,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.2215,-118.4559
232004452,2023-01-13,2023-01-01,1630,16,Sunday,1,2023,1,Olympic,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",51,F,,Invest Cont,34.0526,-118.3004
230109185,2023-03-22,2023-03-22,1500,15,Wednesday,3,2023,0,Central,THEFT PLAIN - PETTY ($950 & UNDER),31,M,,Invest Cont,34.0606,-118.2439
230212157,2023-06-07,2023-06-07,1530,15,Wednesday,6,2023,0,Rampart,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",26,F,,Invest Cont,34.0693,-118.2719
200213146,2020-07-29,2020-07-29,2040,20,Wednesday,7,2020,0,Rampart,OTHER MISCELLANEOUS CRIME,25,M,,Invest Cont,34.0606,-118.2568
210410580,2021-07-10,2021-07-10,1600,16,Saturday,7,2021,1,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0431,-118.2185
230612323,2023-07-07,2023-07-06,1745,17,Thursday,7,2023,0,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),40,M,,Invest Cont,34.1015,-118.3401
230220290,2023-11-03,2023-10-13,1335,13,Friday,10,2023,0,Rampart,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",26,F,,Adult Other,34.0594,-118.2644
202104169,2020-01-05,2020-01-05,30,0,Sunday,1,2020,1,Topanga,VIOLATION OF RESTRAINING ORDER,33,F,,Invest Cont,34.201,-118.5955
220317026,2022-09-10,2022-09-09,1750,17,Friday,9,2022,0,Southwest,BATTERY WITH SEXUAL CONTACT,20,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0225,-118.2812
230114382,2023-06-17,2023-06-17,1535,15,Saturday,6,2023,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),37,M,,Invest Cont,34.0457,-118.2365
241415040,2024-11-14,2024-11-13,1730,17,Wednesday,11,2024,0,Pacific,BIKE - STOLEN,33,M,,Invest Cont,33.9547,-118.4413
240117467,2024-08-23,2024-08-16,2300,23,Friday,8,2024,0,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,,Invest Cont,34.0451,-118.2604
211810668,2021-05-19,2021-05-19,430,4,Wednesday,5,2021,0,Southeast,INTIMATE PARTNER - SIMPLE ASSAULT,55,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9513,-118.2445
202114381,2020-09-30,2020-03-23,1200,12,Monday,3,2020,0,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",57,F,,Invest Cont,34.1748,-118.5867
240507610,2024-04-05,2024-02-26,1933,19,Monday,2,2024,0,Harbor,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,,Invest Cont,33.842,-118.2996
230216423,2023-08-30,2023-08-30,2124,21,Wednesday,8,2023,0,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0444,-118.281
231804589,2023-01-10,2023-01-09,1400,14,Monday,1,2023,0,Southeast,THEFT OF IDENTITY,27,M,,Invest Cont,33.9265,-118.2739
210911816,2021-07-17,2021-07-17,2010,20,Saturday,7,2021,1,Van Nuys,BATTERY - SIMPLE ASSAULT,31,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.2012,-118.4466
230817612,2023-12-02,2023-12-01,945,9,Friday,12,2023,0,West LA,"BUNCO, GRAND THEFT",53,M,,Invest Cont,34.0458,-118.4711
201207527,2020-02-20,2020-02-20,110,1,Thursday,2,2020,0,77th Street,BATTERY - SIMPLE ASSAULT,33,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9727,-118.285
212117590,2021-12-15,2021-08-17,1840,18,Tuesday,8,2021,0,Topanga,THEFT OF IDENTITY,2,M,,Invest Cont,34.1614,-118.6136
220616573,2022-09-03,2022-09-02,130,1,Friday,9,2022,0,Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),61,M,,Invest Cont,34.1018,-118.302
211413372,2021-06-13,2021-06-13,2120,21,Sunday,6,2021,1,Pacific,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",53,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9941,-118.4528
201808871,2020-03-29,2020-03-28,1700,17,Saturday,3,2020,1,Southeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,M,,Invest Cont,33.9393,-118.2739
242007083,2024-03-11,2024-03-06,745,7,Wednesday,3,2024,0,Olympic,VANDALISM - MISDEAMEANOR ($399 OR UNDER),32,M,,Invest Cont,34.0508,-118.2854
221312989,2022-06-16,2022-06-15,1202,12,Wednesday,6,2022,0,Newton,THEFT OF IDENTITY,30,F,,Invest Cont,34.0002,-118.2718
201814311,2020-07-20,2020-07-20,1950,19,Monday,7,2020,0,Southeast,"BUNCO, ATTEMPT",20,M,,Invest Cont,33.9446,-118.287
240505346,2024-02-05,2024-02-04,1900,19,Sunday,2,2024,1,Harbor,VEHICLE - STOLEN,0,,,Invest Cont,33.7451,-118.2835
210510227,2021-06-12,2021-06-12,2120,21,Saturday,6,2021,1,Harbor,BATTERY - SIMPLE ASSAULT,14,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.7978,-118.3012
211915656,2021-11-16,2021-11-15,500,5,Monday,11,2021,0,Mission,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,HAND GUN,Invest Cont,34.2185,-118.4721
211309094,2021-04-30,2021-04-28,814,8,Wednesday,4,2021,0,Newton,BATTERY - SIMPLE ASSAULT,43,F,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,34.0057,-118.2669
221515271,2022-09-22,2022-09-15,135,1,Thursday,9,2022,0,N Hollywood,BURGLARY,33,M,,Invest Cont,34.1594,-118.3965
201809279,2020-04-07,2020-04-07,1820,18,Tuesday,4,2020,0,Southeast,ROBBERY,29,M,REVOLVER,Adult Other,33.9383,-118.2494
201710288,2020-06-22,2020-06-22,2115,21,Monday,6,2020,0,Devonshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.2646,-118.48
220210075,2022-05-09,2022-05-09,1200,12,Monday,5,2022,0,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0725,-118.2749
221816012,2022-08-19,2022-08-19,30,0,Friday,8,2022,0,Southeast,ARSON,35,M,,Invest Cont,33.9176,-118.2829
232116511,2023-11-15,2023-11-15,1410,14,Wednesday,11,2023,0,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,,Invest Cont,34.1884,-118.5975
202007702,2020-03-18,2020-03-18,635,6,Wednesday,3,2020,0,Olympic,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0637,-118.2916
221416777,2022-09-23,2022-09-21,1900,19,Wednesday,9,2022,0,Pacific,VEHICLE - STOLEN,0,,,Invest Cont,33.9762,-118.4287
220122648,2022-10-17,2022-10-16,130,1,Sunday,10,2022,1,Central,BATTERY - SIMPLE ASSAULT,68,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0396,-118.2726
230112472,2023-05-17,2023-05-16,1930,19,Tuesday,5,2023,0,Central,VEHICLE - STOLEN,0,,,Invest Cont,34.0372,-118.2654
201305913,2020-02-03,2020-02-02,635,6,Sunday,2,2020,1,Newton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),56,M,,Invest Cont,33.9762,-118.2681
221116790,2022-11-28,2022-11-25,1725,17,Friday,11,2022,0,Northeast,BURGLARY FROM VEHICLE,30,F,,Invest Cont,34.0921,-118.264
221717976,2022-12-18,2022-12-10,910,9,Saturday,12,2022,1,Devonshire,THEFT OF IDENTITY,67,M,,Invest Cont,34.25,-118.5798
241216894,2024-11-06,2024-11-06,1700,17,Wednesday,11,2024,0,77th Street,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,33.9856,-118.2915
200908904,2020-04-25,2020-04-25,300,3,Saturday,4,2020,1,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),24,F,,Invest Cont,34.1517,-118.4247
220915055,2022-10-15,2022-06-07,1,0,Tuesday,6,2022,0,Van Nuys,THEFT OF IDENTITY,72,M,,Invest Cont,34.1907,-118.4556
201306960,2020-02-22,2020-02-22,1520,15,Saturday,2,2020,1,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",38,F,,Invest Cont,34.0111,-118.2761
211415681,2021-07-28,2021-07-27,1845,18,Tuesday,7,2021,0,Pacific,BURGLARY FROM VEHICLE,61,M,,Invest Cont,33.9581,-118.434
210116499,2021-09-08,2021-09-07,1240,12,Tuesday,9,2021,0,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),24,F,,Invest Cont,34.0482,-118.2489
212109296,2021-05-24,2021-04-20,1455,14,Tuesday,4,2021,0,Topanga,THEFT OF IDENTITY,52,M,,Invest Cont,34.1915,-118.5884
231308963,2023-04-10,2023-04-10,1040,10,Monday,4,2023,0,Newton,SHOPLIFTING - PETTY THEFT ($950 & UNDER),28,M,,Invest Cont,34.0174,-118.2621
211318166,2021-10-29,2021-10-27,1215,12,Wednesday,10,2021,0,Newton,VEHICLE - STOLEN,0,,,Invest Cont,34.0038,-118.2728
210407997,2021-04-26,2021-04-23,1530,15,Friday,4,2021,0,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0,M,,Invest Cont,34.0345,-118.2228
210810444,2021-06-06,2021-06-06,2012,20,Sunday,6,2021,1,West LA,OTHER ASSAULT,47,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0336,-118.3807
212017255,2021-11-19,2021-09-12,900,9,Sunday,9,2021,1,Olympic,VEHICLE - STOLEN,0,,,Invest Cont,34.0453,-118.313
200408852,2020-05-14,2020-05-14,2030,20,Thursday,5,2020,0,Hollenbeck,BATTERY - SIMPLE ASSAULT,52,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0591,-118.1965
231712300,2023-07-01,2023-07-01,2205,22,Saturday,7,2023,1,Devonshire,BATTERY - SIMPLE ASSAULT,43,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.244,-118.5583
240207286,2024-03-04,2024-03-04,1240,12,Monday,3,2024,0,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,F,SWITCH BLADE,Adult Arrest,34.053,-118.2649
240906919,2024-03-18,2024-03-17,2200,22,Sunday,3,2024,1,Van Nuys,BATTERY - SIMPLE ASSAULT,61,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.1685,-118.4662
210317810,2021-10-24,2021-10-24,1350,13,Sunday,10,2021,1,Southwest,VIOLATION OF RESTRAINING ORDER,50,F,,Invest Cont,34.0338,-118.337
221407326,2022-03-10,2022-01-26,1200,12,Wednesday,1,2022,0,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,,,Invest Cont,34.0185,-118.4076
231912062,2023-07-21,2023-07-19,2027,20,Wednesday,7,2023,0,Mission,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.3106,-118.428
211610109,2021-07-31,2021-07-31,1200,12,Saturday,7,2021,1,Foothill,BATTERY - SIMPLE ASSAULT,45,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.2661,-118.4257
230805706,2023-02-09,2023-02-09,1000,10,Thursday,2,2023,0,West LA,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,,,Invest Cont,34.0341,-118.4525
221226174,2022-12-08,2022-06-21,800,8,Tuesday,6,2022,0,77th Street,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,21,F,VERBAL THREAT,Invest Cont,33.9727,-118.2914
220119353,2022-08-29,2022-08-18,1600,16,Thursday,8,2022,0,Central,BURGLARY FROM VEHICLE,46,M,,Invest Cont,34.0382,-118.2356
220512491,2022-08-14,2022-08-13,1550,15,Saturday,8,2022,1,Harbor,VEHICLE - STOLEN,0,,,Invest Cont,33.7601,-118.2928
240907043,2024-03-20,2024-03-20,1800,18,Wednesday,3,2024,0,Van Nuys,BATTERY - SIMPLE ASSAULT,31,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1887,-118.4487
231507332,2023-03-22,2022-05-27,1200,12,Friday,5,2022,0,N Hollywood,"BUNCO, ATTEMPT",68,M,,Invest Cont,34.1558,-118.4071
240109420,2024-03-22,2024-03-22,1030,10,Friday,3,2024,0,Central,PICKPOCKET,60,F,,Invest Cont,34.0421,-118.2469
231906344,2023-02-26,2023-02-25,2000,20,Saturday,2,2023,1,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.312,-118.4382
241412831,2024-09-06,2024-08-13,2200,22,Tuesday,8,2024,0,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,,,Invest Cont,33.9453,-118.3769
211413952,2021-06-25,2021-06-23,700,7,Wednesday,6,2021,0,Pacific,THEFT OF IDENTITY,75,M,,Invest Cont,33.9722,-118.394
210305904,2021-02-09,2021-02-09,1,0,Tuesday,2,2021,0,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,M,,Invest Cont,34.0256,-118.3272
220905252,2022-02-02,2021-11-21,2200,22,Sunday,11,2021,1,Van Nuys,THEFT OF IDENTITY,43,M,,Invest Cont,34.1757,-118.4574
211111961,2021-08-16,2021-08-15,1800,18,Sunday,8,2021,1,Northeast,VEHICLE - STOLEN,0,,,Invest Cont,34.097,-118.2665
201108702,2020-04-24,2020-04-22,2040,20,Wednesday,4,2020,0,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,,Invest Cont,34.1119,-118.2665
221321845,2022-12-03,2022-12-01,1,0,Thursday,12,2022,0,Newton,THEFT OF IDENTITY,26,F,,Invest Cont,34.0265,-118.2723
201010090,2020-06-16,2020-06-16,2115,21,Tuesday,6,2020,0,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT,41,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.2084,-118.5542
220307447,2022-03-14,2022-03-14,300,3,Monday,3,2022,0,Southwest,BURGLARY,45,M,,Invest Cont,34.0362,-118.3078
211705680,2021-02-15,2021-02-13,700,7,Saturday,2,2021,1,Devonshire,BURGLARY,46,F,,Invest Cont,34.2303,-118.5009
200605544,2020-02-02,2020-02-02,1020,10,Sunday,2,2020,1,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER),48,F,,Invest Cont,34.0962,-118.3223
241807664,2024-03-18,2024-03-17,2300,23,Sunday,3,2024,1,Southeast,VEHICLE - STOLEN,0,,,Invest Cont,33.9579,-118.2739
220126454,2022-12-15,2022-12-14,530,5,Wednesday,12,2022,0,Central,BURGLARY FROM VEHICLE,54,M,,Invest Cont,34.0361,-118.2634
231009187,2023-05-15,2023-05-15,1830,18,Monday,5,2023,0,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,F,VERBAL THREAT,Invest Cont,34.2122,-118.5247
201211507,2020-04-25,2020-04-24,1400,14,Friday,4,2020,0,77th Street,VEHICLE - STOLEN,0,,,Invest Cont,33.9923,-118.287
220511945,2022-07-31,2022-07-31,1200,12,Sunday,7,2022,1,Harbor,BATTERY - SIMPLE ASSAULT,20,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,33.7792,-118.2768
220400870,2022-06-28,2022-06-27,2000,20,Monday,6,2022,0,Hollenbeck,VEHICLE - ATTEMPT STOLEN,59,M,,Invest Cont,34.0427,-118.2237
242110757,2024-08-03,2024-07-31,2155,21,Wednesday,7,2024,0,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),50,M,,Invest Cont,34.1883,-118.6274
202109980,2020-05-31,2020-05-31,20,0,Sunday,5,2020,1,Topanga,VANDALISM - MISDEAMEANOR ($399 OR UNDER),50,M,,Invest Cont,34.1888,-118.6059
241709806,2024-04-22,2024-01-22,2155,21,Monday,1,2024,0,Devonshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",28,M,,Invest Cont,34.2308,-118.5361
201821412,2020-11-30,2020-11-30,1030,10,Monday,11,2020,0,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9374,-118.2673
231314824,2023-08-01,2023-08-01,150,1,Tuesday,8,2023,0,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,PIPE/METAL PIPE,Invest Cont,34.0111,-118.2653
210716572,2021-12-09,2021-12-08,2000,20,Wednesday,12,2021,0,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.0489,-118.3756
230704818,2023-01-15,2023-01-09,1700,17,Monday,1,2023,0,Wilshire,EXTORTION,66,M,VERBAL THREAT,Invest Cont,34.0482,-118.3515
231405447,2023-02-01,2023-02-01,1128,11,Wednesday,2,2023,0,Pacific,THEFT PLAIN - PETTY ($950 & UNDER),30,M,,Invest Cont,34.0035,-118.4598
241104034,2024-01-01,2023-12-27,30,0,Wednesday,12,2023,0,Northeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),72,F,,Invest Cont,34.1,-118.2804
211913426,2021-09-18,2021-09-16,1600,16,Thursday,9,2021,0,Mission,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,,Invest Cont,34.3148,-118.4857
211814704,2021-08-04,2021-06-10,1300,13,Thursday,6,2021,0,Southeast,THEFT OF IDENTITY,36,M,,Invest Cont,33.9453,-118.2391
231107554,2023-04-06,2023-04-06,1130,11,Thursday,4,2023,0,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",56,M,,Adult Arrest,34.1194,-118.1967
241807893,2024-03-22,2024-03-21,1500,15,Thursday,3,2024,0,Southeast,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,8,F,BELT FLAILING INSTRUMENT/CHAIN,Invest Cont,33.9237,-118.2558
220211745,2022-06-09,2022-06-01,1008,10,Wednesday,6,2022,0,Rampart,THEFT OF IDENTITY,58,F,,Invest Cont,34.074,-118.2692
231314088,2023-07-17,2023-07-16,1200,12,Sunday,7,2023,1,Newton,ROBBERY,32,F,MACE/PEPPER SPRAY,Invest Cont,34.0341,-118.2507
200607545,2020-03-08,2020-03-07,1530,15,Saturday,3,2020,1,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",29,M,,Invest Cont,34.0987,-118.3337
210204005,2020-12-31,2020-12-31,1830,18,Thursday,12,2020,0,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.088,-118.295
241107040,2024-03-28,2024-03-27,2000,20,Wednesday,3,2024,0,Northeast,BURGLARY FROM VEHICLE,24,M,,Invest Cont,34.0808,-118.2655
211015379,2021-12-07,2021-12-07,1400,14,Tuesday,12,2021,0,West Valley,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,,Adult Arrest,34.2206,-118.4982
200517551,2020-12-07,2020-12-07,434,4,Monday,12,2020,0,Harbor,BURGLARY,0,X,,Invest Cont,33.8315,-118.3069
230404425,2023-01-13,2023-01-11,2100,21,Wednesday,1,2023,0,Hollenbeck,VEHICLE - STOLEN,0,,,Invest Cont,34.0256,-118.1961
241012600,2024-12-03,2024-12-02,1850,18,Monday,12,2024,0,West Valley,THEFT OF IDENTITY,32,M,,Invest Cont,34.186,-118.5338
221108059,2022-04-18,2022-04-18,915,9,Monday,4,2022,0,Northeast,ROBBERY,60,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0931,-118.2983
211212451,2021-05-19,2021-05-19,1830,18,Wednesday,5,2021,0,77th Street,VEHICLE - STOLEN,0,,,Invest Cont,33.9637,-118.2915
231718389,2023-11-27,2023-11-27,1,0,Monday,11,2023,0,Devonshire,BURGLARY,39,M,,Invest Cont,34.2308,-118.5775
200906167,2020-02-18,2020-02-16,1500,15,Sunday,2,2020,1,Van Nuys,BURGLARY FROM VEHICLE,50,M,,Invest Cont,34.1521,-118.4499
241913397,2024-11-29,2024-11-28,1300,13,Thursday,11,2024,0,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.2349,-118.4287
220111512,2022-05-02,2022-05-02,2130,21,Monday,5,2022,0,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,REVOLVER,Adult Arrest,34.0453,-118.2499
200606614,2020-02-21,2020-02-21,1320,13,Friday,2,2020,0,Hollywood,TRESPASSING,0,X,,Invest Cont,34.1036,-118.3049
220617331,2022-10-11,2022-10-11,1115,11,Tuesday,10,2022,0,Hollywood,ROBBERY,0,X,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1016,-118.3333
221504615,2022-01-16,2022-01-15,1800,18,Saturday,1,2022,1,N Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",62,M,,Invest Cont,34.1959,-118.39
220313178,2022-07-04,2022-07-03,225,2,Sunday,7,2022,1,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),25,M,,Adult Arrest,34.0255,-118.297
220911721,2022-07-22,2022-06-11,2150,21,Saturday,6,2022,1,Van Nuys,SHOPLIFTING - PETTY THEFT ($950 & UNDER),32,M,,Invest Cont,34.2131,-118.4584
220316334,2022-09-05,2022-08-26,1631,16,Friday,8,2022,0,Southwest,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",47,M,,Invest Cont,34.0163,-118.3441
241105687,2024-02-14,2024-02-08,1715,17,Thursday,2,2024,0,Northeast,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Adult Arrest,34.0832,-118.2572
241306354,2024-02-20,2024-02-19,2300,23,Monday,2,2024,0,Newton,VEHICLE - STOLEN,0,,,Invest Cont,34.0213,-118.2526
221404294,2022-01-06,2022-01-06,1800,18,Thursday,1,2022,0,Pacific,BURGLARY,57,M,,Invest Cont,34.0026,-118.4261
230607063,2023-03-11,2023-03-10,1807,18,Friday,3,2023,0,Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0981,-118.3092
220505066,2022-01-28,2022-01-28,1200,12,Friday,1,2022,0,Harbor,THEFT OF IDENTITY,20,M,,Invest Cont,33.7915,-118.3043
240904973,2024-01-28,2024-01-28,1430,14,Sunday,1,2024,1,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER),33,M,,Invest Cont,34.1669,-118.4138
200615968,2020-09-26,2020-09-24,900,9,Thursday,9,2020,0,Hollywood,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.1016,-118.3452
231611133,2023-08-16,2023-08-15,1700,17,Tuesday,8,2023,0,Foothill,THEFT PLAIN - PETTY ($950 & UNDER),54,M,,Invest Cont,34.2375,-118.3745
240808065,2024-04-28,2024-04-24,1843,18,Wednesday,4,2024,0,West LA,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0428,-118.4582
230105062,2023-01-17,2022-12-16,1600,16,Friday,12,2022,0,Central,DOCUMENT FORGERY / STOLEN FELONY,51,M,,Invest Cont,34.0502,-118.2504
